OBJECTID,addrptid,FullAddNum,RoadName,FullAddr,NumPoints,PointType,LUC,parcel_id,loc_id,Notes,AddrStatus,last_edited_user,last_edited_date,GlobalID,lng,lat
122,ADDR-888,19,WHITTEMORE ST,19 WHITTEMORE ST,1,Residential,101,010.0-0001-0012.0,F_750316_2975758,,Current,SBRUNTON,1690933786000.0,c7a181e2-ac17-4add-89a6-4e5bd3c781e7,-71.15130455562567,42.41311657475219
123,ADDR-889,23,WHITTEMORE ST,23 WHITTEMORE ST,1,Residential,101,010.0-0001-0013.0,F_750264_2975707,,Current,SBRUNTON,1690933786000.0,7b03718f-c4cb-49b0-bf5e-dcf406ff7bf9,-71.1514705486259,42.41301714696348
124,ADDR-893,7,AVON PL,7 AVON PL,1,Residential,101,010.0-0002-0003.B,F_750645_2975754,,Current,SBRUNTON,1690933786000.0,e7587bf6-77c7-4124-bab9-ca50516cc339,-71.15016058843311,42.41309363430385
125,ADDR-899,30,WHITTEMORE ST,30 WHITTEMORE ST,1,Residential,101,010.0-0002-0009.0,F_750308_2975603,,Current,SBRUNTON,1690933786000.0,70fd7035-f0d5-495c-a35b-1ee674769075,-71.15141803327863,42.412712541971665
126,ADDR-910,15,POND LN,15 POND LN,1,Residential,101,010.0-0003-0006.0,F_750617_2975461,,Current,SBRUNTON,1690933971000.0,4e28008b-fb3e-4d87-a75b-9db9ff83cb78,-71.15022518687978,42.41226688930341
127,ADDR-917,10,POND LN,10 POND LN,1,Residential,101,010.0-0004-0001.B,F_750792_2975445,,Current,,,b7208bb1-8265-493d-8a09-84916611713a,-71.14960162332804,42.41224867979564
128,ADDR-919,370,MASS AVE,370 MASS AVE,1,,954,010.0-0004-0003.0,F_750900_2975381,,Current,SBRUNTON,1690933971000.0,6cadb02a-bd81-46a0-89e5-7257644c53d2,-71.14913379098473,42.412106742452146
129,ADDR-921,7,POND TER,7 POND TER,1,Residential,101,010.0-0005-0001.0,F_750231_2975455,,Current,,,566da2cc-3ea5-44db-a6b6-04c8b98312a9,-71.15175806652094,42.41226336708795
130,ADDR-922,5,POND TER,5 POND TER,1,Residential,101,010.0-0005-0002.0,F_750252_2975414,,Current,,,cf60f516-4586-4931-9b4a-f6465c3a0d07,-71.15170179735603,42.41215766929673
131,ADDR-923,3,POND TER,3 POND TER,1,Residential,101,010.0-0005-0003.0,F_750275_2975375,,Current,,,74a937b9-17a7-47ca-a155-5a0f09039dd5,-71.15159656768526,42.41203898086667
132,ADDR-924,1,POND TER,1 POND TER,1,Residential,101,010.0-0005-0004.0,F_750298_2975340,,Current,,,8757b17e-2a74-46ba-b555-1038cbab8c32,-71.1515135679705,42.411945980569705
133,ADDR-925,8,POND TER,8 POND TER,1,Residential,101,010.0-0005-0005.A,F_750160_2975397,,Current,,,6f708646-3f6b-43e5-9859-3bda4e7a3eb8,-71.15190385710949,42.41215739916146
134,ADDR-926,49,POND LN,49 POND LN,1,Residential,101,010.0-0005-0006.0,F_750200_2975338,,Current,,,0a0ad4f0-84b2-4429-990c-ec3357e20325,-71.15179062387168,42.411970679925275
135,ADDR-928,56,POND LN,56 POND LN,1,,954,010.0-0005-0009.0,F_750190_2975233,,Current,,,25449e87-642a-4c8b-9068-830084e8cab8,-71.15198726409227,42.41169445802562
136,ADDR-930,680,MASS AVE,680 MASS AVE,1,,930,011.0-0001-0001.0,F_749297_2976623,,Current,,,8d98668f-6a48-4a4e-9f4a-8cd92f630aa8,-71.15491111617676,42.41568381698452
137,ADDR-931,630,MASS AVE,630 MASS AVE,1,,960,011.0-0001-0002.0,F_749557_2976591,,Current,,,eb9089b6-2cb0-4986-b7a2-aae2c547d971,-71.15414604901753,42.41560071137842
138,ADDR-932,67,PLEASANT ST,67 PLEASANT ST,1,,402,011.0-0001-0004.0,F_749238_2976204,,Current,,,58e899db-4b5d-4f45-9f5e-03714dd926e8,-71.15506990939193,42.41429466550222
139,ADDR-933,672,MASS AVE,672 MASS AVE,1,,931,011.0-0001-0008.0,F_749271_2976274,,Current,,,e97511b1-3d9d-4621-8eb3-01f04a9cecc3,-71.15515113395217,42.41455131782528
140,ADDR-934,670,MASS AVE,670 MASS AVE,1,,931,011.0-0001-0007.0,F_749202_2976404,,Current,,,73e3177e-17e6-48c9-b9f8-779516881102,-71.15531675423904,42.41499723720844
141,ADDR-936,602,MASS AVE,602 MASS AVE,1,No Building,337,011.0-0002-0004.0,F_749934_2976471,,Current,SBRUNTON,1691513818000.0,74b13db0-0a8e-418c-abaa-692258d55d69,-71.15276562540848,42.41507868092238
142,ADDR-950,16,LOMBARD RD,16 LOMBARD RD,1,Residential,101,011.0-0004-0008.0,F_749482_2976023,,Current,,,554ff06a-1204-4d95-a8ed-c0c7374f6430,-71.15444462547063,42.41384767998872
143,ADDR-951,18,LOMBARD RD,18 LOMBARD RD,1,Residential,101,011.0-0004-0009.0,F_749529_2975965,,Current,,,f4ba9c16-aedf-4206-b712-110b6f0ffd96,-71.15427362457574,42.41368768107302
144,ADDR-952,20,LOMBARD RD,20 LOMBARD RD,1,Residential,104,011.0-0004-0010.0,F_749597_2975931,,Current,SBRUNTON,1690031271000.0,62d10425-4320-46ea-8234-7fd7ee68bdbe,-71.15405970180402,42.41357037627236
145,ADDR-954,34,LOMBARD RD,34 LOMBARD RD,1,Residential,101,011.0-0004-0012.0,F_749685_2975820,,Current,,,8dc099da-7913-4715-83f4-d1c1be720920,-71.15375199992546,42.41324493629119
146,ADDR-968,30,SWAN PL,30 SWAN PL,1,Residential,101,011.0-0004-0027.0,F_749717_2975986,,Current,,,285841e5-1f24-4626-a90b-91ea762a35b0,-71.15363993370686,42.41379346960608
147,ADDR-969,32,SWAN PL,32 SWAN PL,1,Residential,101,011.0-0004-0029.0,F_749642_2975993,,Current,,,e8d2d428-ea9a-43db-a7be-9c4da6344296,-71.15382736581132,42.41378657195629
148,ADDR-970,33,SWAN PL,33 SWAN PL,1,Residential,104,011.0-0004-0030.0,F_749668_2975963,,Current,SBRUNTON,1690031271000.0,16552fba-779c-4a01-8a14-f5cabc7bbe44,-71.15377200383777,42.41367740109768
149,ADDR-971,34,SWAN PL,34 SWAN PL,1,Residential,101,011.0-0004-0031.0,F_749695_2975935,,Current,,,95a020cc-1b3a-4868-8af9-2a781e164ac5,-71.15363236624792,42.41362557172212
150,ADDR-972,74,PLEASANT ST,74 PLEASANT ST,1,,960,011.0-0005-0001.0,F_749371_2975988,,Current,,,069ff186-fbb2-47b1-ae7c-cdde524b1833,-71.15495058691324,42.41379529292471
151,ADDR-973,15,LOMBARD RD,15 LOMBARD RD,1,Residential,101,011.0-0005-0002.0,F_749440_2975905,,Current,,,f50fc8f8-0d65-4297-8688-0fa8f2ee2e75,-71.15454477944566,42.41357505515675
152,ADDR-974,19,LOMBARD RD,19 LOMBARD RD,1,Residential,101,011.0-0005-0003.0,F_749488_2975847,,Current,,,13743ae9-61ff-43a5-9c6f-450160649f2c,-71.15436778032658,42.413416054777436
153,ADDR-975,25,LOMBARD RD,25 LOMBARD RD,1,Residential,101,011.0-0005-0004.0,F_749537_2975789,,Current,,,e8351239-c0b3-4a5f-a4d0-d6ba020179ec,-71.15421589750257,42.413245425997964
154,ADDR-976,33,LOMBARD RD,33 LOMBARD RD,1,Residential,101,011.0-0005-0005.0,F_749588_2975722,,Current,,,ca3ecbb7-368e-44d7-98b5-a2b873bf3843,-71.15404048978891,42.413112518940366
155,ADDR-977,16,MAPLE ST,16 MAPLE ST,1,Residential,101,011.0-0006-0001.A,F_748946_2976126,,Current,,,2247754a-74cd-4c7c-8d62-ec63df32e5ca,-71.15618297908546,42.414275904533255
156,ADDR-978,14,MAPLE ST,14 MAPLE ST,1,Residential,101,011.0-0006-0002.A,F_749035_2976120,,Current,,,bab4b43b-a5ce-47d0-b1ca-bd3f34a6a15a,-71.15608489276632,42.41410577564904
157,ADDR-1013,121,LAKE ST,121 LAKE ST,1,Residential,101,012.0-0003-0001.A,F_750585_2972424,,Current,,,954f6c39-ad4c-436b-a72a-349328332302,-71.15035216433287,42.403866779920364
158,ADDR-1014,129,LAKE ST,129 LAKE ST,1,,961,012.0-0003-0003.A,F_750508_2972402,,Current,,,7e724acf-24dd-4502-9e93-3a8c9c1a7125,-71.1506688721699,42.40381110253049
159,ADDR-1015,131,LAKE ST,131 LAKE ST,1,Residential,101,012.0-0003-0003.B,F_750446_2972385,,Current,,,80656a8d-112e-4629-93ab-691f1fee1d02,-71.15089130086467,42.403784431537176
160,ADDR-1016,135,LAKE ST,135 LAKE ST,1,Residential,101,012.0-0003-0004.A,F_750365_2972365,,Current,,,b903c1d9-de89-4970-bd33-df84577605bf,-71.15124868323176,42.40370810563791
161,ADDR-1017,139,LAKE ST,139 LAKE ST,1,Residential,101,012.0-0003-0005.0,F_750288_2972335,,Current,,,f5db7122-29db-4ea8-a992-83cc74946854,-71.15150764010691,42.403630266166786
162,ADDR-1018,51,ELIOT RD,51 ELIOT RD,1,Residential,101,012.0-0003-0006.0,F_750261_2972451,,Current,,,32acfa8e-82fe-423c-ba06-54d873007a30,-71.15163100559332,42.40407201387913
163,ADDR-1019,55,ELIOT RD,55 ELIOT RD,1,Residential,101,012.0-0003-0007.0,F_750318_2972482,,Current,,,b13102a7-7821-47fe-af4c-5bb5894abbc4,-71.15142840008181,42.4041697772806
164,ADDR-1020,59,ELIOT RD,59 ELIOT RD,1,Residential,101,012.0-0003-0008.0,F_750374_2972517,,Current,,,b5583849-5fb9-45ec-801e-e7931e3caee0,-71.15122995795964,42.404241588959486
165,ADDR-1021,63,ELIOT PARK,63 ELIOT PARK,1,Residential,101,012.0-0003-0009.0,F_750439_2972501,,Current,SBRUNTON,1691191394000.0,41aac8e0-4e03-42c6-91fd-0ac6ae798e96,-71.15100834753201,42.40423551642216
166,ADDR-1022,67,ELIOT PARK,67 ELIOT PARK,1,Residential,101,012.0-0003-0010.0,F_750523_2972526,,Current,SBRUNTON,1691191394000.0,8496e806-4114-4bfb-8cc4-269e1aa68dc7,-71.15074208602964,42.404273273885565
167,ADDR-1023,71,ELIOT PARK,71 ELIOT PARK,1,Residential,101,012.0-0003-0011.0,F_750559_2972589,,Current,SBRUNTON,1691191394000.0,264cfa85-7775-4395-be8f-68bb2d4e327f,-71.15058507894945,42.40443459956744
168,ADDR-1024,66,ELIOT PARK,66 ELIOT PARK,1,Residential,101,012.0-0003-0012.0,F_750535_2972695,,Current,SBRUNTON,1691191394000.0,fba0c690-27e8-4faa-892d-4bc91da3a625,-71.1506294912591,42.404648979551844
169,ADDR-1025,62,ELIOT PARK,62 ELIOT PARK,1,Residential,101,012.0-0003-0013.0,F_750480_2972736,,Current,SBRUNTON,1691191394000.0,55365525-a599-451e-b356-8373a635243b,-71.15080496684381,42.40476185671666
170,ADDR-1026,58,ELIOT PARK,58 ELIOT PARK,1,Residential,101,012.0-0003-0014.0,F_750404_2972713,,Current,SBRUNTON,1691191394000.0,074aefea-6a9c-4cf4-8172-4691a78fe34b,-71.15106326850983,42.40473141582977
171,ADDR-1027,1,PUTNAM RD,1 PUTNAM RD,1,Residential,101,012.0-0003-0015.0,F_750348_2972674,,Current,,,19339a97-e2b8-4adb-85d8-5a927c09f5c4,-71.15131944669156,42.40468684889131
172,ADDR-1028,5,PUTNAM RD,5 PUTNAM RD,1,Residential,101,012.0-0003-0016.0,F_750308_2972750,,Current,,,41748b2c-6ccc-4e21-9d1e-e3468ffa55d0,-71.15142462314886,42.40486067870439
173,ADDR-1029,38,PRINCETON RD,38 PRINCETON RD,1,Residential,101,012.0-0003-0017.0,F_750360_2972778,,Current,,,740dbefd-a4ec-4095-bacc-a7577683fa85,-71.15126648422095,42.4049599034842
174,ADDR-1030,32,PRINCETON RD,32 PRINCETON RD,1,Residential,101,012.0-0003-0018.0,F_750408_2972802,,Current,,,1d413e08-d100-40ce-a846-6150c9f0bde3,-71.15106038107339,42.405045662144495
175,ADDR-1031,28,PRINCETON RD,28 PRINCETON RD,1,Residential,101,012.0-0003-0019.0,F_750460_2972825,,Current,SBRUNTON,1689972720000.0,581164ff-816e-47f8-8078-109670bf26ba,-71.15088958408747,42.405081376726194
176,ADDR-1032,24,PRINCETON RD,24 PRINCETON RD,1,Residential,101,012.0-0003-0020.0,F_750512_2972849,,Current,SBRUNTON,1689972720000.0,c4852367-f9b3-4e72-827d-b3d61c6e0680,-71.15068299579266,42.40512022882789
177,ADDR-1033,15,PRINCETON RD,15 PRINCETON RD,1,Residential,101,012.0-0004-0001.A,F_750627_2973026,,Current,,,da2746b0-336f-4216-be5a-ba74c0fcad1b,-71.15015078968767,42.40563548089859
178,ADDR-1034,47,SPY POND LN,47 SPY POND LN,1,Residential,101,012.0-0004-0002.0,F_750612_2973088,,Current,,,45e9d1b8-92dc-454d-a65a-af8f1337d382,-71.15048043372042,42.40572204652095
179,ADDR-1035,49,SPY POND LN,49 SPY POND LN,1,Residential,101,012.0-0004-0002.A,F_750594_2973137,,Current,,,97f774a6-5147-4c27-852a-bafc8febddd0,-71.15048351483212,42.40588674795544
180,ADDR-1036,11,PRINCETON RD,11 PRINCETON RD,1,Residential,101,012.0-0004-0003.0,F_750713_2973074,,Current,,,577cc1ce-10b1-4c55-b9da-201357da1e12,-71.14988652962924,42.40568752536048
181,ADDR-1037,9,PRINCETON RD,9 PRINCETON RD,1,Residential,101,012.0-0004-0004.0,F_750805_2973082,,Current,,,28755502-1cf3-4beb-8a09-4705377d6d8f,-71.1495426230309,42.40575667865273
182,ADDR-1038,31,PUTNAM RD,31 PUTNAM RD,1,Residential,101,012.0-0005-0001.A,F_750160_2973192,,Current,,,e22dc4ac-6dbb-4d85-95a6-a6f74ff6e124,-71.15203199299023,42.406028226124654
183,ADDR-1039,29,PUTNAM RD,29 PUTNAM RD,1,Residential,101,012.0-0005-0002.0,F_750180_2973131,,Current,,,795997a9-6738-459a-b79d-1cef22ad4af2,-71.15197474543164,42.40587831006175
184,ADDR-1040,25,PUTNAM RD,25 PUTNAM RD,1,Residential,101,012.0-0005-0003.0,F_750197_2973074,,Current,,,0015881b-3155-42db-b47b-00a3c4dcd166,-71.15188974617699,42.405700207001196
185,ADDR-1041,19,PUTNAM RD,19 PUTNAM RD,1,Residential,101,012.0-0005-0004.0,F_750212_2973015,,Current,,,f9f5d79c-6758-4d49-b6c3-53c800ae0ba9,-71.1518293922962,42.40558086654961
186,ADDR-1042,15,PUTNAM RD,15 PUTNAM RD,1,Residential,101,012.0-0005-0005.0,F_750229_2972949,,Current,,,dba036be-3214-4afd-88ad-efd4f48a90cf,-71.15177445235396,42.40541245036509
187,ADDR-1043,9,PUTNAM RD,9 PUTNAM RD,1,Residential,101,012.0-0005-0006.0,F_750251_2972869,,Current,,,b3b55d31-896c-46f2-a452-deab37b076ba,-71.15166324168254,42.40519272634469
188,ADDR-1044,35,PRINCETON RD,35 PRINCETON RD,1,Residential,101,012.0-0005-0007.0,F_750306_2972909,,Current,,,5f55d17c-0e0a-409b-a165-54f2c31c4322,-71.15140160593259,42.40523931574469
189,ADDR-1045,31,PRINCETON RD,31 PRINCETON RD,1,Residential,101,012.0-0005-0008.0,F_750350_2972942,,Current,,,a3102b00-022a-469d-8ff5-14efb379d18d,-71.15121930792468,42.40530703322133
190,ADDR-1046,27,PRINCETON RD,27 PRINCETON RD,1,Residential,101,012.0-0005-0009.0,F_750407_2972965,,Current,,,328fa9d3-066d-47db-83b8-23c58fa13578,-71.15102457718338,42.40537194976383
191,ADDR-1047,23,PRINCETON RD,23 PRINCETON RD,1,Residential,101,012.0-0005-0010.0,F_750472_2972989,,Current,,,e5233cd3-5260-49e7-a114-8f04a02bbadb,-71.1508119732117,42.405454426562756
192,ADDR-1048,6,PUTNAM RD,6 PUTNAM RD,1,Residential,101,012.0-0006-0001.0,F_750211_2972700,,Current,,,29a52f0b-3297-4beb-ae47-f073d2522480,-71.15179162395117,42.404713678826724
193,ADDR-1049,52,ELIOT RD,52 ELIOT RD,1,Residential,101,012.0-0006-0002.0,F_750252_2972617,,Current,,,866ceb41-3ba0-4459-9b75-c4d0c787f64a,-71.15164706758208,42.40446407180505
194,ADDR-1152,47,BURCH ST,47 BURCH ST,1,Residential,101,013.0-0009-0006.0,F_751315_2971611,,Current,,,f49e102d-ef42-4e43-a29c-666672dcbc35,-71.14764252228822,42.40174243871111
195,ADDR-1153,51,BURCH ST,51 BURCH ST,1,Residential,101,013.0-0009-0007.A,F_751335_2971554,,Current,,,74b13f4a-6e3b-4378-a10f-b5f975e3f321,-71.1475705217687,42.40158643873132
196,ADDR-1176,147,THORNDIKE ST EXT,147 THORNDIKE ST EXT,1,Residential,104,015.0-0001-0001.0,F_752304_2970860,,Current,SBRUNTON,1693273085000.0,063463ac-0734-4259-be15-f9bcca400cb9,-71.14397652235289,42.39962206809431
197,ADDR-1177,151,THORNDIKE ST EXT,151 THORNDIKE ST EXT,1,Residential,101,015.0-0001-0003.A,F_752273_2970812,,Current,SBRUNTON,1693273085000.0,71c3cc71-603e-49a6-a3d4-69115eee43e5,-71.14413860594279,42.399471040901254
198,ADDR-1179,15,ACORN PARK,15 ACORN PARK,1,Open Space,340,015.0-0004-0002.A,F_751608_2970546,Open Space: Cambridge Discovery Area,Temporary,SBRUNTON,1691612006000.0,25e925fa-be32-4874-a097-9fc02e113c8c,-71.14663068181987,42.39876142884281
199,ADDR-1186,71,MARY ST,71 MARY ST,1,Residential,101,016.0-0002-0003.0,F_750447_2972106,,Current,,,c2bf8956-9ff3-4c95-8d28-9a40c073f180,-71.15093422585845,42.40303655310997
200,ADDR-1187,75,MARY ST,75 MARY ST,1,Residential,101,016.0-0002-0004.0,F_750395_2972092,,Current,,,82bf7073-c9e7-4ec6-b0f6-14abb9a77baf,-71.15112922555598,42.40299755289645
201,ADDR-1188,79,MARY ST,79 MARY ST,1,Residential,101,016.0-0002-0005.0,F_750344_2972078,,Current,,,8828e209-7cb3-468a-bfb7-088b1885d2b4,-71.15130006852,42.40296104585456
202,ADDR-1189,83,MARY ST,83 MARY ST,1,Residential,101,016.0-0002-0006.0,F_750291_2972063,,Current,,,6ace5488-b92a-4628-a24e-66572f3f7767,-71.15149716405567,42.40290998495504
203,ADDR-1190,4,LITTLEJOHN ST,4 LITTLEJOHN ST,1,Residential,101,016.0-0002-0007.0,F_750236_2972049,,Current,,,ecee8dd4-1e0a-4907-bbe0-a074248f1b65,-71.15171292251976,42.40290827846949
204,ADDR-1192,144,LAKE ST,144 LAKE ST,2,Residential,102,016.0-0002-0009.0,F_750264_2972159,,Current,SBRUNTON,1690647956000.0,0664dfa5-23d5-4761-a651-396801e6f3d4,-71.15159371855434,42.403259873762785
205,ADDR-1195,138,LAKE ST,138 LAKE ST,2,Residential,102,016.0-0002-0012.0,F_750420_2972202,,Current,SBRUNTON,1690647826000.0,cbec5dfe-d706-4a38-903a-fef574006724,-71.15100526251946,42.40337488467962
206,ADDR-1198,5,LITTLEJOHN ST,5 LITTLEJOHN ST,1,Residential,101,016.0-0003-0001.0,F_750141_2972023,,Current,,,8d68846e-3a6c-4873-a0e8-76725741c369,-71.15201892415627,42.402802885881805
207,ADDR-1199,95,MARY ST,95 MARY ST,1,Residential,101,016.0-0003-0002.0,F_750090_2972007,,Current,,,8882a5ee-1b43-41d0-8dd7-4a9bf55a5d86,-71.15223403008608,42.402749260170786
208,ADDR-1200,156,LAKE ST,156 LAKE ST,1,Residential,101,016.0-0003-0003.0,F_750057_2972101,,Current,,,67f96c7e-ea15-4ce8-b453-49b10c8f201b,-71.15237136162703,42.403128392796184
209,ADDR-1201,152,LAKE ST,152 LAKE ST,1,Residential,101,016.0-0003-0004.0,F_750109_2972115,,Current,,,9736d61b-864e-42e8-9dbf-8dd242e3ec0c,-71.15220628870495,42.40315873846197
210,ADDR-1202,160,LAKE ST,160 LAKE ST,1,Residential,101,016.0-0003-0005.0,F_750002_2972086,,Current,,,4971cbf7-aaf0-47d8-a5bf-6ded8e7389a8,-71.15261658328278,42.40307489334405
211,ADDR-1203,99,MARY ST,99 MARY ST,1,Residential,101,016.0-0003-0006.0,F_750033_2971993,,Current,,,5425f0bd-8133-4676-aa27-8c4e264f49e9,-71.15241338293266,42.40273380856446
212,ADDR-1211,74,MARY ST,74 MARY ST,1,Residential,101,016.0-0004-0008.0,F_750366_2971945,,Current,,,ef5c6c4f-cee0-4b9b-945f-10c9327bce9e,-71.15123788600683,42.40269604633323
213,ADDR-1212,82,MARY ST,82 MARY ST,1,Residential,101,016.0-0004-0010.0,F_750285_2971922,,Current,,,b3bd0fc3-ea07-4482-9996-ad400f8da2f5,-71.15156484291789,42.40263378860645
214,ADDR-1213,47,MOTT ST,47 MOTT ST,1,Residential,101,016.0-0004-0011.0,F_750315_2971839,,Current,,,fbb80838-561d-4e11-a4d3-5e705e768079,-71.15139257175582,42.402323049418285
215,ADDR-1214,39,MOTT ST,39 MOTT ST,1,Residential,101,016.0-0004-0012.0,F_750378_2971855,,Current,,,5d4c58ef-4e63-4339-ac4b-8157cd02434f,-71.15115571768665,42.402365770103984
216,ADDR-1229,42,MOTT ST,42 MOTT ST,1,Residential,101,016.0-0006-0010.0,F_750365_2971714,,Current,,,3197e681-5936-4dd0-b00f-e57af585636e,-71.15124222848297,42.402066794554855
217,ADDR-1230,24,LITTLEJOHN ST,24 LITTLEJOHN ST,1,Residential,101,016.0-0006-0011.A,F_750392_2971630,,Current,,,4ab897b3-39ae-4d41-b95d-3d841e3f18a4,-71.15114162298694,42.40178867847478
218,ADDR-1237,9,LITTLEJOHN ST,9 LITTLEJOHN ST,1,Residential,101,016.0-0007-0001.0,F_750187_2971893,,Current,,,958c96a0-41ba-498f-971d-68412b72d922,-71.1519038909088,42.40252005986902
219,ADDR-1238,90,MARY ST,90 MARY ST,1,Residential,101,016.0-0007-0002.0,F_750135_2971878,,Current,,,851abc45-bf94-4637-851c-25ee359492ed,-71.15212408617903,42.40249878680946
220,ADDR-1239,15,LITTLEJOHN ST,15 LITTLEJOHN ST,1,Residential,101,016.0-0007-0003.0,F_750190_2971803,,Current,,,504124a7-a4ee-4d61-851b-c8b22f8114d0,-71.15180207974936,42.4022403031562
221,ADDR-1240,55,MOTT ST,55 MOTT ST,1,Residential,101,016.0-0007-0004.0,F_750106_2971778,,Current,,,d3aa8993-6d36-45d6-947d-d691d28d2f54,-71.15218859200297,42.40216265893705
222,ADDR-1241,98,MARY ST,98 MARY ST,1,Residential,101,016.0-0007-0005.0,F_750076_2971862,,Current,,,d3de8a2c-53a7-4c6b-9dc0-53c2cebead3c,-71.15233587383085,42.40245748557414
223,ADDR-1243,54,MOTT ST,54 MOTT ST,1,Residential,101,016.0-0010-0001.0,F_750151_2971655,,Current,,,60bc6933-e5cc-4da1-9bf3-e819975e544c,-71.1520286240119,42.40185567869919
224,ADDR-1244,50,MOTT ST,50 MOTT ST,1,Residential,101,016.0-0010-0002.0,F_750232_2971693,,Current,,,b072d506-55d9-4de3-8168-5d9e57aabb93,-71.1517266234507,42.40195267844201
225,ADDR-1246,29,LITTLEJOHN ST,29 LITTLEJOHN ST,1,Residential,101,016.0-0010-0004.0,F_750272_2971580,,Current,,,bc94426e-f980-4c83-a225-18d749a435c9,-71.15158662368195,42.40164867849161
226,ADDR-1247,200,LAKE ST,200 LAKE ST,1,Residential,101,017.0-0001-0002.A,F_749368_2971908,,Current,,,85082d24-916f-44b4-a7f5-56807e8e9d9a,-71.154978669975,42.40261536906336
227,ADDR-1248,196,LAKE ST,196 LAKE ST,1,Residential,101,017.0-0001-0003.A,F_749414_2971923,,Current,,,cfb171ee-55ff-4165-9947-81707dd6935c,-71.1547746279503,42.402641000261845
228,ADDR-1249,194,LAKE ST,194 LAKE ST,1,Residential,101,017.0-0001-0004.0,F_749459_2971936,,Current,,,a5ac502f-c8a8-438e-a5b9-2882e6d5e0f0,-71.15460788106846,42.40268825875085
229,ADDR-1250,190,LAKE ST,190 LAKE ST,1,Residential,101,017.0-0001-0005.0,F_749504_2971949,,Current,,,cf0c558b-f828-44e1-9d96-2746e4563760,-71.15441591691393,42.40273473006078
230,ADDR-1251,186,LAKE ST,186 LAKE ST,1,Residential,101,017.0-0001-0006.0,F_749552_2971961,,Current,,,313e32cf-26b6-44ae-9f93-69e0c9d89dc8,-71.15427898385192,42.40274887177823
231,ADDR-1252,143,MARY ST,143 MARY ST,1,Residential,101,017.0-0001-0007.0,F_749579_2971876,,Current,,,4d9169af-00df-40ff-a3a4-e70b32b2b3ba,-71.15410724439181,42.402413725487776
232,ADDR-1253,147,MARY ST,147 MARY ST,1,Residential,101,017.0-0001-0008.0,F_749531_2971861,,Current,,,6b19ec06-9fbe-479a-96e4-ff82016504a7,-71.15426227157586,42.402392409109304
233,ADDR-1254,151,MARY ST,151 MARY ST,1,Residential,101,017.0-0001-0009.0,F_749485_2971848,,Current,,,b89c0bb4-75a3-45f4-a564-196e300503ef,-71.15445252976633,42.40231919290362
234,ADDR-1255,155,MARY ST,155 MARY ST,1,Residential,101,017.0-0001-0010.A,F_749440_2971836,,Current,,,30c3bfd4-25c2-422c-8c67-9dc77cacd642,-71.1546121653886,42.40229473532019
235,ADDR-1256,144,MARY ST,144 MARY ST,1,Residential,101,017.0-0002-0003.A,F_749570_2971747,,Current,,,949287a7-304e-4fa7-8238-2810d8473681,-71.1541816243109,42.40211367869683
236,ADDR-1257,140,MARY ST,140 MARY ST,1,Residential,101,017.0-0002-0005.0,F_749621_2971754,,Current,,,27e670e4-307e-4169-adea-5cc4c4c79d3f,-71.1540088017234,42.40216926813436
237,ADDR-1258,174,LAKE ST,174 LAKE ST,1,Residential,101,017.0-0003-0001.0,F_749722_2972006,,Current,,,6013b5ae-707b-41ba-97db-d79c6d5931c7,-71.15363136697745,42.402871418444704
238,ADDR-1259,170,LAKE ST,170 LAKE ST,1,Residential,101,017.0-0003-0002.0,F_749799_2972020,,Current,,,34958b3a-816f-45b7-a49f-b25b7d66003f,-71.15330807674422,42.40291887452297
239,ADDR-1260,166,LAKE ST,166 LAKE ST,1,Residential,101,017.0-0003-0003.0,F_749875_2972054,,Current,,,6ea33d36-7180-4fbd-9afd-ef45fe9a4f74,-71.15302180885669,42.402993492839975
240,ADDR-1261,164,LAKE ST,164 LAKE ST,1,Residential,101,017.0-0003-0004.0,F_749942_2972070,,Current,,,c945d1ec-eebc-4f7b-8448-fc5e39c2b162,-71.15283336303533,42.40303595508467
241,ADDR-1262,103,MARY ST,103 MARY ST,1,Residential,101,017.0-0003-0005.0,F_749978_2971975,,Current,,,a1ca30fd-2737-40f1-b52f-766586454440,-71.15266638930169,42.402692707725166
242,ADDR-1263,107,MARY ST,107 MARY ST,1,Residential,101,017.0-0003-0006.0,F_749921_2971963,,Current,,,3b7e4ea5-f2b8-484a-9dd8-e42e58ca01dd,-71.15286995445929,42.40264062598284
243,ADDR-1264,111,MARY ST,111 MARY ST,1,Residential,101,017.0-0003-0007.0,F_749859_2971938,,Current,,,9d884d12-e3b3-497f-8190-26603d311090,-71.15312845236643,42.40259169387762
244,ADDR-1265,115,MARY ST,115 MARY ST,1,Residential,101,017.0-0003-0008.0,F_749787_2971916,,Current,,,45b22425-a187-4248-8efc-c336ef0b5153,-71.15335928656205,42.40253509393985
245,ADDR-1266,119,MARY ST,119 MARY ST,1,Residential,101,017.0-0003-0009.0,F_749707_2971879,,Current,,,d73c2b7f-d13d-40b7-8d6b-caf5265380f9,-71.15367562461066,42.40248267877947
